Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude
4286;CA-2012-105690;21.11.2012;26.11.2012;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642;Central;OFF-LA-10000240;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters by Universal;11.696;2;0.2;3.9474;29.8988258;-93.9287814
4287;CA-2012-105690;21.11.2012;26.11.2012;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642;Central;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;439.992;1;0.2;164.997;29.8988258;-93.9287814
4288;CA-2014-127516;29.12.2014;04.01.2015;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Nashville;Tennessee;37211;South;OFF-ST-10000736;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;64.784;1;0.2;-12.9568;36.1622296;-86.774353
4289;US-2012-117184;17.05.2012;21.05.2012;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Houston;Texas;77095;Central;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;33.28;5;0.8;-49.92;29.7589382;-95.3676973
4290;US-2012-117184;17.05.2012;21.05.2012;Standard Class;ON-18715;Odella Nelson;Corporate;United States;Houston;Texas;77095;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;14.088;3;0.2;4.9308;29.7589382;-95.3676973
4291;CA-2014-102407;10.12.2014;14.12.2014;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;90004;West;OFF-AR-10000122;Office Supplies;Art;Newell 314;11.16;2;0;2.79;34.0543942;-118.2439408
4292;CA-2014-102407;10.12.2014;14.12.2014;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;90004;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;896.328;9;0.2;22.4082;34.0543942;-118.2439408
4293;CA-2014-102407;10.12.2014;14.12.2014;Second Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;90004;West;OFF-AP-10001394;Office Supplies;Appliances;Harmony Air Purifier;189;1;0;68.04;34.0543942;-118.2439408
4294;CA-2014-130967;11.03.2014;17.03.2014;Standard Class;EB-13870;Emily Burns;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);53.982;3;0.4;-10.7964;39.9523993;-75.1635898
4295;CA-2014-101581;23.10.2014;28.10.2014;Standard Class;DW-13195;David Wiener;Corporate;United States;Redmond;Oregon;97756;West;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;177.225;5;0.5;-120.513;44.2726203;-121.1739211
4296;CA-2014-169124;04.07.2014;11.07.2014;Standard Class;MB-17305;Maria Bertelson;Consumer;United States;Citrus Heights;California;95610;West;FUR-FU-10001215;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";129.39;3;0;54.3438;38.7071247;-121.281061
4297;CA-2014-117261;05.09.2014;11.09.2014;Standard Class;TH-21235;Tiffany House;Corporate;United States;Los Angeles;California;90032;West;OFF-ST-10000419;Office Supplies;Storage;Rogers Jumbo File, Granite;54.32;4;0;0.5432;34.0543942;-118.2439408
4298;CA-2014-129021;24.08.2014;27.08.2014;Second Class;PO-18850;"Patrick O'Brill";Consumer;United States;Tallahassee;Florida;32303;South;TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;4367.896;13;0.2;327.5922;30.4380832;-84.2809331
4299;CA-2014-129021;24.08.2014;27.08.2014;Second Class;PO-18850;"Patrick O'Brill";Consumer;United States;Tallahassee;Florida;32303;South;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";49.568;2;0.2;15.49;30.4380832;-84.2809331
4300;CA-2014-129021;24.08.2014;27.08.2014;Second Class;PO-18850;"Patrick O'Brill";Consumer;United States;Tallahassee;Florida;32303;South;OFF-AP-10003040;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;161.376;6;0.2;12.1032;30.4380832;-84.2809331
4301;CA-2014-129021;24.08.2014;27.08.2014;Second Class;PO-18850;"Patrick O'Brill";Consumer;United States;Tallahassee;Florida;32303;South;FUR-FU-10001852;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;2.784;2;0.2;0.4176;30.4380832;-84.2809331
4302;CA-2014-129021;24.08.2014;27.08.2014;Second Class;PO-18850;"Patrick O'Brill";Consumer;United States;Tallahassee;Florida;32303;South;OFF-PA-10000141;Office Supplies;Paper;"Ampad Evidence Wirebond Steno Books, 6"" x 9""";8.72;5;0.2;2.943;30.4380832;-84.2809331
4303;CA-2011-123253;22.08.2011;25.08.2011;Second Class;DE-13255;Deanra Eno;Home Office;United States;Lakewood;Ohio;44107;East;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;3.912;1;0.2;1.0269;41.4819932;-81.7981907
4304;CA-2013-121601;05.10.2013;05.10.2013;Same Day;MO-17500;"Mary O'Rourke";Consumer;United States;The Colony;Texas;75056;Central;OFF-EN-10003862;Office Supplies;Envelopes;Laser & Ink Jet Business Envelopes;59.752;7;0.2;19.4194;33.0890094;-96.8863921
4305;CA-2011-162278;26.10.2011;30.10.2011;Second Class;AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10000448;Furniture;Furnishings;Tenex Chairmats For Use With Carpeted Floors;63.92;4;0;3.196;47.6038321;-122.3300623
4306;CA-2011-162278;26.10.2011;30.10.2011;Second Class;AH-10585;Angele Hood;Consumer;United States;Seattle;Washington;98105;West;TEC-PH-10000526;Technology;Phones;Vtech CS6719;383.96;5;0.2;38.396;47.6038321;-122.3300623
4307;CA-2013-161095;29.06.2013;29.06.2013;Same Day;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;7.752;3;0.2;2.8101;34.0543942;-118.2439408
4308;CA-2013-161095;29.06.2013;29.06.2013;Same Day;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;33.568;2;0.2;11.7488;34.0543942;-118.2439408
4309;CA-2011-125829;04.11.2011;11.11.2011;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10001079;Technology;Phones;Polycom SoundPoint Pro SE-225 Corded phone;666.344;7;0.2;66.6344;34.0543942;-118.2439408
4310;CA-2011-125829;04.11.2011;11.11.2011;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;573.728;4;0.2;-64.5444;34.0543942;-118.2439408
4311;CA-2011-125829;04.11.2011;11.11.2011;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10001036;Office Supplies;Binders;Cardinal EasyOpen D-Ring Binders;21.936;3;0.2;8.226;34.0543942;-118.2439408
4312;CA-2011-125829;04.11.2011;11.11.2011;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10000223;Office Supplies;Paper;Xerox 2000;19.44;3;0;9.3312;34.0543942;-118.2439408
4313;CA-2011-125829;04.11.2011;11.11.2011;Standard Class;WB-21850;William Brown;Consumer;United States;Los Angeles;California;90045;West;TEC-MA-10003246;Technology;Machines;Hewlett-Packard Deskjet D4360 Printer;447.968;4;0.2;139.99;34.0543942;-118.2439408
4314;CA-2011-123127;08.09.2011;12.09.2011;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Long Beach;New York;11561;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;16.78;2;0;4.195;40.5885116;-73.6578609
4315;CA-2012-115945;25.06.2012;01.07.2012;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Los Angeles;California;90045;West;OFF-AR-10004062;Office Supplies;Art;Staples in misc. colors;20.96;2;0;5.24;34.0543942;-118.2439408
4316;CA-2012-115945;25.06.2012;01.07.2012;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Los Angeles;California;90045;West;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;88.752;3;0.2;27.735;34.0543942;-118.2439408
4317;CA-2012-115945;25.06.2012;01.07.2012;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Los Angeles;California;90045;West;OFF-ST-10001963;Office Supplies;Storage;Tennsco Regal Shelving Units;304.23;3;0;9.1269;34.0543942;-118.2439408
4318;CA-2012-136735;26.07.2012;02.08.2012;Standard Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;94110;West;OFF-EN-10002230;Office Supplies;Envelopes;Airmail Envelopes;167.86;2;0;78.8942;37.7792808;-122.4192362
4319;US-2014-136189;08.12.2014;12.12.2014;Standard Class;DC-13285;Debra Catini;Consumer;United States;Richmond;Virginia;23223;South;FUR-FU-10000175;Furniture;Furnishings;DAX Wood Document Frame.;82.38;6;0;25.5378;37.5385087;-77.4342799
4320;CA-2011-152345;29.12.2011;03.01.2012;Second Class;ST-20530;Shui Tom;Consumer;United States;Albuquerque;New Mexico;87105;West;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;23.976;3;0.2;-5.6943;35.0841034;-106.650985
4321;CA-2011-152345;29.12.2011;03.01.2012;Second Class;ST-20530;Shui Tom;Consumer;United States;Albuquerque;New Mexico;87105;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33.29;1;0;7.9896;35.0841034;-106.650985
4322;US-2012-147662;14.02.2012;19.02.2012;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;44312;East;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;14.952;2;0.7;-11.9616;41.0830643;-81.5184853
4323;US-2012-147662;14.02.2012;19.02.2012;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;44312;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;323.982;3;0.4;-80.9955;41.0830643;-81.5184853
4324;US-2012-147662;14.02.2012;19.02.2012;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;44312;East;OFF-BI-10002160;Office Supplies;Binders;Acco Hanging Data Binders;2.286;2;0.7;-1.6764;41.0830643;-81.5184853
4325;US-2012-147662;14.02.2012;19.02.2012;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;44312;East;OFF-AR-10004999;Office Supplies;Art;Newell 315;14.352;3;0.2;0.897;41.0830643;-81.5184853
4326;US-2012-147662;14.02.2012;19.02.2012;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;44312;East;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;71.976;3;0.2;0.8997;41.0830643;-81.5184853
4327;CA-2013-153346;25.01.2013;27.01.2013;First Class;TB-21355;Todd Boyes;Corporate;United States;Plainfield;New Jersey;7060;East;OFF-AR-10000315;Office Supplies;Art;Dixon Ticonderoga Maple Cedar Pencil, #2;9.21;3;0;2.3025;40.6337136;-74.4073736
4328;CA-2013-153346;25.01.2013;27.01.2013;First Class;TB-21355;Todd Boyes;Corporate;United States;Plainfield;New Jersey;7060;East;OFF-PA-10000007;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";18;5;0;8.28;40.6337136;-74.4073736
4329;CA-2014-118360;02.04.2014;08.04.2014;Standard Class;JC-15775;John Castell;Consumer;United States;New York City;New York;10011;East;OFF-PA-10000791;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;42.93;9;0;19.3185;40.85880085;-73.8632141502538
4330;CA-2014-149853;04.10.2014;10.10.2014;Standard Class;PO-18850;"Patrick O'Brill";Consumer;United States;Hialeah;Florida;33012;South;OFF-PA-10000556;Office Supplies;Paper;Xerox 208;15.552;3;0.2;5.4432;25.8670439;-80.2914644205857
4331;CA-2014-149853;04.10.2014;10.10.2014;Standard Class;PO-18850;"Patrick O'Brill";Consumer;United States;Hialeah;Florida;33012;South;OFF-AP-10000804;Office Supplies;Appliances;Hoover Portapower Portable Vacuum;17.92;5;0.2;1.12;25.8670439;-80.2914644205857
4332;CA-2014-107909;02.09.2014;07.09.2014;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Redmond;Washington;98052;West;TEC-AC-10001998;Technology;Accessories;Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;19.99;1;0;6.7966;47.6694141;-122.1238766
4333;CA-2014-107909;02.09.2014;07.09.2014;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Redmond;Washington;98052;West;OFF-BI-10003476;Office Supplies;Binders;Avery Metallic Poly Binders;22.92;5;0.2;8.022;47.6694141;-122.1238766
4334;CA-2012-112375;21.12.2012;27.12.2012;Standard Class;RD-19720;Roger Demir;Consumer;United States;Daytona Beach;Florida;32114;South;TEC-AC-10003237;Technology;Accessories;Memorex Micro Travel Drive 4 GB;50.88;6;0.2;14.628;29.2108147;-81.022833
4335;CA-2012-112375;21.12.2012;27.12.2012;Standard Class;RD-19720;Roger Demir;Consumer;United States;Daytona Beach;Florida;32114;South;OFF-EN-10003798;Office Supplies;Envelopes;Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13;27.312;2;0.2;9.2178;29.2108147;-81.022833
4336;CA-2012-154795;20.12.2012;24.12.2012;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Bullhead City;Arizona;86442;West;OFF-EN-10003068;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;7.92;1;0.2;2.772;35.1477774;-114.5682982
4337;CA-2012-154795;20.12.2012;24.12.2012;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Bullhead City;Arizona;86442;West;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;14.368;2;0.2;3.9512;35.1477774;-114.5682982
4338;CA-2012-125234;27.11.2012;01.12.2012;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Los Angeles;California;90049;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;107.97;3;0;22.6737;34.0543942;-118.2439408
4339;CA-2012-125234;27.11.2012;01.12.2012;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Los Angeles;California;90049;West;OFF-PA-10000482;Office Supplies;Paper;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;113.82;3;0;53.4954;34.0543942;-118.2439408
4340;CA-2014-133501;28.08.2014;02.09.2014;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Franklin;Tennessee;37064;South;OFF-PA-10004888;Office Supplies;Paper;Xerox 217;5.184;1;0.2;1.8144;35.925193;-86.8689364
4341;US-2011-129609;22.03.2011;22.03.2011;Same Day;VM-21835;Vivian Mathis;Consumer;United States;Portage;Indiana;46368;Central;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;16.28;2;0;6.512;41.5758708;-87.1761454
4342;CA-2014-130309;18.12.2014;22.12.2014;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Arlington;Virginia;22204;South;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544.38;3;0;157.8702;38.8903961;-77.0841584
4343;CA-2014-105410;20.03.2014;23.03.2014;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";19.824;6;0.2;6.6906;37.7792808;-122.4192362
4344;CA-2014-105410;20.03.2014;23.03.2014;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;94110;West;TEC-PH-10000038;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;657.504;6;0.2;-131.5008;37.7792808;-122.4192362
4345;CA-2014-105410;20.03.2014;23.03.2014;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;94110;West;TEC-AC-10001552;Technology;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;99.54;2;0;10.9494;37.7792808;-122.4192362
4346;CA-2014-105410;20.03.2014;23.03.2014;First Class;ND-18370;Natalie DeCherney;Consumer;United States;San Francisco;California;94110;West;TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;199.96;4;0;85.9828;37.7792808;-122.4192362
4347;CA-2013-120355;19.09.2013;26.09.2013;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;New Rochelle;New York;10801;East;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;631.782;2;0.1;140.396;40.9115386;-73.7826362
4348;CA-2013-120355;19.09.2013;26.09.2013;Standard Class;MM-17260;Magdelene Morse;Consumer;United States;New Rochelle;New York;10801;East;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;60.72;3;0;26.1096;40.9115386;-73.7826362
4349;CA-2014-169894;25.11.2014;30.11.2014;Second Class;MV-17485;Mark Van Huff;Consumer;United States;Mesa;Arizona;85204;West;OFF-BI-10004230;Office Supplies;Binders;GBC Recycled Grain Textured Covers;20.724;2;0.7;-15.1976;33.4153143;-111.831264
4350;CA-2014-169894;25.11.2014;30.11.2014;Second Class;MV-17485;Mark Van Huff;Consumer;United States;Mesa;Arizona;85204;West;OFF-ST-10000060;Office Supplies;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;415.872;8;0.2;-41.5872;33.4153143;-111.831264
4351;US-2014-100482;12.04.2014;16.04.2014;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Lancaster;Ohio;43130;East;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;16.768;2;0.2;1.4672;39.7136754;-82.5993293
4352;US-2014-100482;12.04.2014;16.04.2014;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Lancaster;Ohio;43130;East;TEC-AC-10003441;Technology;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;27.12;2;0.2;-4.746;39.7136754;-82.5993293
4353;CA-2014-107748;11.12.2014;13.12.2014;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;95207;West;TEC-PH-10003215;Technology;Phones;Jackery Bar Premium Fast-charging Portable Charger;95.84;4;0.2;34.742;37.9577016;-121.2907795
4354;CA-2014-107748;11.12.2014;13.12.2014;Second Class;AG-10330;Alex Grayson;Consumer;United States;Stockton;California;95207;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;12.96;2;0;6.2208;37.9577016;-121.2907795
4355;CA-2014-153654;25.11.2014;27.11.2014;Second Class;MD-17860;Michael Dominguez;Corporate;United States;Asheville;North Carolina;28806;South;OFF-BI-10004465;Office Supplies;Binders;Avery Durable Slant Ring Binders;19.008;8;0.7;-12.672;35.6009498;-82.554016
4356;CA-2012-155600;04.12.2012;07.12.2012;Second Class;RO-19780;"Rose O'Brian";Consumer;United States;Clarksville;Tennessee;37042;South;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1598.058;7;0.7;-1065.372;36.5285918;-87.3098695
4357;CA-2012-155600;04.12.2012;07.12.2012;Second Class;RO-19780;"Rose O'Brian";Consumer;United States;Clarksville;Tennessee;37042;South;OFF-AR-10003752;Office Supplies;Art;Deluxe Chalkboard Eraser Cleaner;36.96;4;0.2;12.012;36.5285918;-87.3098695
4358;CA-2014-162565;12.12.2014;12.12.2014;Same Day;RR-19315;Ralph Ritter;Consumer;United States;Aurora;Illinois;60505;Central;OFF-PA-10001937;Office Supplies;Paper;Xerox 21;10.368;2;0.2;3.6288;41.7605849;-88.3200714
4359;CA-2014-162565;12.12.2014;12.12.2014;Same Day;RR-19315;Ralph Ritter;Consumer;United States;Aurora;Illinois;60505;Central;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;77.72;1;0.6;-66.062;41.7605849;-88.3200714
4360;CA-2014-162565;12.12.2014;12.12.2014;Same Day;RR-19315;Ralph Ritter;Consumer;United States;Aurora;Illinois;60505;Central;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;520.464;2;0.3;-14.8704;41.7605849;-88.3200714
4361;CA-2013-127642;22.05.2013;24.05.2013;First Class;CP-12340;Christine Phan;Corporate;United States;Warwick;Rhode Island;2886;East;OFF-PA-10000565;Office Supplies;Paper;Easy-staple paper;111.96;2;0;54.8604;41.7002024;-71.4161107
4362;US-2014-163195;18.02.2014;22.02.2014;Second Class;LL-16840;Lauren Leatherbury;Consumer;United States;Lafayette;Louisiana;70506;South;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;29.16;3;0;8.4564;30.2240897;-92.0198426
4363;CA-2014-111332;21.05.2014;23.05.2014;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;58103;Central;OFF-AR-10001953;Office Supplies;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;131.94;3;0;35.6238;46.8772292;-96.7898209
4364;CA-2014-111332;21.05.2014;23.05.2014;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;58103;Central;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;25.92;4;0;8.2944;46.8772292;-96.7898209
