Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;CountyId;StateId
3749;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;321.92;4;0;96.576;33.9616801;-118.353131;037;06
3750;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;879.984;2;0.2;329.994;33.9616801;-118.353131;037;06
3751;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;OFF-SU-10002503;Office Supplies;Supplies;Acme Preferred Stainless Steel Scissors;28.4;5;0;8.236;33.9616801;-118.353131;037;06
3752;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;230.28;3;0.2;23.028;33.9616801;-118.353131;037;06
3753;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;OFF-PA-10001289;Office Supplies;Paper;White Computer Printout Paper by Universal;116.28;3;0;56.9772;33.9616801;-118.353131;037;06
3754;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;841.568;2;0.2;294.5488;33.9616801;-118.353131;037;06
3755;CA-2014-161956;28.08.2014;30.08.2014;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354.9;5;0;17.745;33.9616801;-118.353131;037;06
3756;CA-2013-116799;04.03.2013;07.03.2013;First Class;JG-15310;Jason Gross;Corporate;United States;Odessa;Texas;79762;Central;OFF-PA-10001892;Office Supplies;Paper;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";42.784;7;0.2;15.5092;31.8457149;-102.3676869;135;48
3757;CA-2013-116799;04.03.2013;07.03.2013;First Class;JG-15310;Jason Gross;Corporate;United States;Odessa;Texas;79762;Central;FUR-CH-10004983;Furniture;Chairs;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;563.43;5;0.3;-56.343;31.8457149;-102.3676869;135;48
3758;CA-2013-111283;01.03.2013;05.03.2013;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Newark;Ohio;43055;East;OFF-AR-10001615;Office Supplies;Art;Newell 34;111.104;7;0.2;8.3328;40.0581205;-82.4012642;089;39
3759;CA-2012-167745;18.09.2012;23.09.2012;Standard Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90049;West;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;11.68;2;0;5.4896;34.0543942;-118.2439408;037;06
3760;CA-2012-167745;18.09.2012;23.09.2012;Standard Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90049;West;OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";16.9;2;0;5.07;34.0543942;-118.2439408;037;06
3761;CA-2012-167745;18.09.2012;23.09.2012;Standard Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90049;West;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;24.4;2;0;10.248;34.0543942;-118.2439408;037;06
3762;CA-2014-104577;13.05.2014;18.05.2014;Standard Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Everett;Massachusetts;2149;East;OFF-PA-10000659;Office Supplies;Paper;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;87.6;5;0;42.048;42.40843;-71.0536624;025;25
3763;CA-2013-156251;14.08.2013;19.08.2013;Second Class;TS-21160;Theresa Swint;Corporate;United States;West Allis;Wisconsin;53214;Central;FUR-BO-10001337;Furniture;Bookcases;"O'Sullivan Living Dimensions 2-Shelf Bookcases";241.96;2;0;24.196;43.0166806;-88.0070314;079;55
3764;CA-2013-156251;14.08.2013;19.08.2013;Second Class;TS-21160;Theresa Swint;Corporate;United States;West Allis;Wisconsin;53214;Central;OFF-BI-10003529;Office Supplies;Binders;Avery Round Ring Poly Binders;8.52;3;0;4.1748;43.0166806;-88.0070314;079;55
3765;CA-2014-125878;26.02.2014;03.03.2014;Standard Class;MH-18025;Michelle Huthwaite;Consumer;United States;Chicago;Illinois;60623;Central;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;1.788;3;0.8;-3.0396;41.8755546;-87.6244211;031;17
3766;CA-2013-163153;22.03.2013;26.03.2013;Standard Class;DM-12955;Dario Medina;Corporate;United States;Houston;Texas;77036;Central;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;99.372;2;0.3;-1.4196;29.7589382;-95.3676973;201;48
3767;CA-2013-163153;22.03.2013;26.03.2013;Standard Class;DM-12955;Dario Medina;Corporate;United States;Houston;Texas;77036;Central;OFF-AR-10001868;Office Supplies;Art;Prang Dustless Chalk Sticks;1.344;1;0.2;0.504;29.7589382;-95.3676973;201;48
3768;CA-2012-103205;08.12.2012;10.12.2012;Second Class;JJ-15760;Joel Jenkins;Home Office;United States;Houston;Texas;77036;Central;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);119.96;5;0.2;11.996;29.7589382;-95.3676973;201;48
3769;CA-2011-153913;16.12.2011;20.12.2011;Second Class;KB-16585;Ken Black;Corporate;United States;Hialeah;Florida;33012;South;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;1013.832;9;0.2;101.3832;25.8670439;-80.2914644206;086;12
3770;CA-2011-153913;16.12.2011;20.12.2011;Second Class;KB-16585;Ken Black;Corporate;United States;Hialeah;Florida;33012;South;OFF-FA-10000490;Office Supplies;Fasteners;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";1.984;2;0.2;0.6696;25.8670439;-80.2914644206;086;12
3771;CA-2013-155530;18.12.2013;22.12.2013;Standard Class;CM-12160;Charles McCrossin;Consumer;United States;San Francisco;California;94122;West;FUR-TA-10004256;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;2003.52;6;0.2;-325.572;37.7792808;-122.4192362;075;06
3772;US-2013-101196;13.05.2013;18.05.2013;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10004804;Office Supplies;Storage;"Belkin 19"" Vented Equipment Shelf, Black";82.368;2;0.2;-19.5624;39.9523993;-75.1635898;101;42
3773;CA-2011-115357;06.08.2011;11.08.2011;Second Class;RF-19735;Roland Fjeld;Consumer;United States;Columbia;South Carolina;29203;South;TEC-AC-10000023;Technology;Accessories;Maxell 74 Minute CD-R Spindle, 50/Pack;62.91;3;0;22.6476;34.0007493;-81.0343312;079;45
3774;US-2011-102715;11.04.2011;13.04.2011;Second Class;JK-15370;Jay Kimmel;Consumer;United States;Miami;Florida;33180;South;OFF-FA-10001332;Office Supplies;Fasteners;"Acco Banker's Clasps, 5 3/4""-Long";6.912;3;0.2;2.3328;25.7742658;-80.1936588;086;12
3775;US-2011-102715;11.04.2011;13.04.2011;Second Class;JK-15370;Jay Kimmel;Consumer;United States;Miami;Florida;33180;South;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;383.976;3;0.2;81.5949;25.7742658;-80.1936588;086;12
3776;US-2011-102715;11.04.2011;13.04.2011;Second Class;JK-15370;Jay Kimmel;Consumer;United States;Miami;Florida;33180;South;OFF-PA-10000029;Office Supplies;Paper;Xerox 224;10.368;2;0.2;3.6288;25.7742658;-80.1936588;086;12
3777;US-2011-102715;11.04.2011;13.04.2011;Second Class;JK-15370;Jay Kimmel;Consumer;United States;Miami;Florida;33180;South;TEC-AC-10001874;Technology;Accessories;Logitech Wireless Anywhere Mouse MX for PC and Mac;335.944;7;0.2;41.993;25.7742658;-80.1936588;086;12
3778;CA-2012-107937;03.05.2012;08.05.2012;Standard Class;JB-16045;Julia Barnett;Home Office;United States;Chula Vista;California;91911;West;FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";665.88;6;0;106.5408;32.6400541;-117.0841954;073;06
3779;US-2014-148768;01.12.2014;03.12.2014;Second Class;PN-18775;Parhena Norris;Home Office;United States;Miami;Florida;33180;South;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71.976;3;0.2;8.997;25.7742658;-80.1936588;086;12
3780;CA-2014-118521;17.02.2014;21.02.2014;Standard Class;LF-17185;Luke Foster;Consumer;United States;New York City;New York;10035;East;OFF-PA-10003465;Office Supplies;Paper;Xerox 1912;37.94;2;0;18.2112;40.85880085;-73.8632141503;061;36
3781;CA-2011-149643;16.11.2011;20.11.2011;Standard Class;RH-19510;Rick Huthwaite;Home Office;United States;Manhattan;Kansas;66502;Central;TEC-PH-10000038;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;273.96;2;0;10.9584;39.1836082;-96.5716693;197;20
3782;CA-2012-135314;09.07.2012;14.07.2012;Second Class;MC-17575;Matt Collins;Consumer;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;269.982;3;0.4;40.4973;39.9523993;-75.1635898;101;42
3783;CA-2014-165204;14.11.2014;17.11.2014;Second Class;MN-17935;Michael Nguyen;Consumer;United States;Memphis;Tennessee;38109;South;OFF-PA-10003424;Office Supplies;Paper;"""While you Were Out"" Message Book, One Form per Page";8.904;3;0.2;3.339;35.1490215;-90.0516284;157;47
3784;CA-2014-165204;14.11.2014;17.11.2014;Second Class;MN-17935;Michael Nguyen;Consumer;United States;Memphis;Tennessee;38109;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;720.064;4;0.2;-63.0056;35.1490215;-90.0516284;157;47
3785;CA-2014-125752;01.08.2014;05.08.2014;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Fort Lauderdale;Florida;33311;South;TEC-AC-10003590;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;41.424;2;0.2;8.2848;26.1223084;-80.1433785;011;12
3786;CA-2014-112487;27.12.2014;31.12.2014;Standard Class;TC-21535;Tracy Collins;Home Office;United States;Columbus;Ohio;43229;East;OFF-BI-10000494;Office Supplies;Binders;Acco Economy Flexible Poly Round Ring Binder;3.132;2;0.7;-2.61;39.9622601;-83.0007064;049;39
3787;CA-2013-144218;01.11.2013;05.11.2013;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Los Angeles;California;90045;West;OFF-ST-10002615;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;1085.42;7;0;282.2092;34.0543942;-118.2439408;037;06
3788;CA-2013-169971;05.09.2013;10.09.2013;Standard Class;IL-15100;Ivan Liston;Consumer;United States;Houston;Texas;77041;Central;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;3.912;1;0.2;1.0269;29.7589382;-95.3676973;201;48
3789;CA-2013-169971;05.09.2013;10.09.2013;Standard Class;IL-15100;Ivan Liston;Consumer;United States;Houston;Texas;77041;Central;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;62.376;3;0.2;7.0173;29.7589382;-95.3676973;201;48
3790;US-2013-133508;18.04.2013;22.04.2013;Standard Class;SW-20350;Sean Wendt;Home Office;United States;Omaha;Nebraska;68104;Central;OFF-FA-10000134;Office Supplies;Fasteners;Advantus Push Pins, Aluminum Head;29.05;5;0;9.0055;41.2587317;-95.9378731;055;31
3791;CA-2011-107139;05.07.2011;11.07.2011;Standard Class;DP-13390;Dennis Pardue;Home Office;United States;Los Angeles;California;90004;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;180.96;6;0.2;67.86;34.0543942;-118.2439408;037;06
3792;CA-2012-111325;27.02.2012;28.02.2012;First Class;BT-11395;Bill Tyler;Corporate;United States;Altoona;Pennsylvania;16602;East;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";4.419;3;0.7;-3.3879;40.518681;-78.3947359;013;42
3793;CA-2012-111325;27.02.2012;28.02.2012;First Class;BT-11395;Bill Tyler;Corporate;United States;Altoona;Pennsylvania;16602;East;OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;16.032;6;0.2;2.2044;40.518681;-78.3947359;013;42
3794;CA-2012-163762;27.11.2012;01.12.2012;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;New York City;New York;10024;East;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;29.79;3;0;12.5118;40.85880085;-73.8632141503;061;36
3795;US-2011-117163;28.01.2011;03.02.2011;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;San Diego;California;92037;West;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;57.23;1;0;14.3075;32.7174209;-117.1627713;073;06
3796;US-2011-117163;28.01.2011;03.02.2011;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;San Diego;California;92037;West;FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;333;3;0.2;-16.65;32.7174209;-117.1627713;073;06
3797;US-2011-117163;28.01.2011;03.02.2011;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;San Diego;California;92037;West;OFF-AR-10003179;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils;36.44;4;0;12.0252;32.7174209;-117.1627713;073;06
3798;CA-2014-121314;24.09.2014;27.09.2014;First Class;BE-11410;Bobby Elias;Consumer;United States;Miami;Florida;33178;South;OFF-PA-10003395;Office Supplies;Paper;Xerox 1941;251.64;3;0.2;88.074;25.7742658;-80.1936588;086;12
3799;CA-2014-147760;05.11.2014;06.11.2014;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Greensboro;North Carolina;27405;South;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;523.764;3;0.4;-192.0468;36.0726355;-79.7919753;081;37
3800;CA-2014-147760;05.11.2014;06.11.2014;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Greensboro;North Carolina;27405;South;TEC-PH-10002483;Technology;Phones;Motorola Moto X;1359.96;5;0.2;118.9965;36.0726355;-79.7919753;081;37
3801;CA-2013-156503;15.10.2013;21.10.2013;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;FUR-CH-10003606;Furniture;Chairs;SAFCO Folding Chair Trolley;102.592;1;0.2;10.2592;34.7540524;-77.4302414;133;37
3802;CA-2013-156503;15.10.2013;21.10.2013;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;22.704;1;0.2;5.9598;34.7540524;-77.4302414;133;37
3803;CA-2013-156503;15.10.2013;21.10.2013;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;93.024;3;0.2;33.7212;34.7540524;-77.4302414;133;37
3804;CA-2013-156503;15.10.2013;21.10.2013;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-SU-10000946;Office Supplies;Supplies;Staple remover;12.768;2;0.2;1.4364;34.7540524;-77.4302414;133;37
3805;CA-2013-156503;15.10.2013;21.10.2013;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-EN-10001335;Office Supplies;Envelopes;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;35.008;4;0.2;13.128;34.7540524;-77.4302414;133;37
3806;CA-2013-156503;15.10.2013;21.10.2013;Standard Class;NC-18415;Nathan Cano;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;39.152;1;0.2;14.682;34.7540524;-77.4302414;133;37
3807;CA-2012-113628;12.11.2012;19.11.2012;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Plantation;Florida;33317;South;OFF-AR-10001246;Office Supplies;Art;Newell 317;11.76;5;0.2;1.323;26.1265258;-80.2578611377;011;12
3808;CA-2012-113628;12.11.2012;19.11.2012;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Plantation;Florida;33317;South;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;5.238;2;0.7;-4.0158;26.1265258;-80.2578611377;011;12
3809;CA-2012-113628;12.11.2012;19.11.2012;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Plantation;Florida;33317;South;OFF-BI-10002799;Office Supplies;Binders;"SlimView Poly Binder, 3/8""";4.662;3;0.7;-3.7296;26.1265258;-80.2578611377;011;12
3810;CA-2012-113628;12.11.2012;19.11.2012;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Plantation;Florida;33317;South;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;523.92;5;0.2;-72.039;26.1265258;-80.2578611377;011;12
3811;CA-2012-113628;12.11.2012;19.11.2012;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Plantation;Florida;33317;South;TEC-PH-10000441;Technology;Phones;VTech DS6151;100.792;1;0.2;10.0792;26.1265258;-80.2578611377;011;12
3812;CA-2012-113628;12.11.2012;19.11.2012;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Plantation;Florida;33317;South;FUR-CH-10004477;Furniture;Chairs;"Global Push Button Manager's Chair, Indigo";146.136;3;0.2;16.4403;26.1265258;-80.2578611377;011;12
3813;CA-2014-147753;06.03.2014;06.03.2014;Same Day;PK-19075;Pete Kriz;Consumer;United States;Milwaukee;Wisconsin;53209;Central;OFF-LA-10003537;Office Supplies;Labels;Avery 515;25.06;2;0;11.7782;43.0349931;-87.9224969;079;55
3814;CA-2012-103961;05.11.2012;09.11.2012;Standard Class;NG-18430;Nathan Gelder;Consumer;United States;Quincy;Illinois;62301;Central;OFF-LA-10004484;Office Supplies;Labels;Avery 476;19.824;6;0.2;6.4428;39.9356016;-91.4098726;001;17
3815;CA-2013-152471;09.07.2013;09.07.2013;Same Day;ZD-21925;Zuschuss Donatelli;Consumer;United States;Jacksonville;Florida;32216;South;TEC-PH-10002824;Technology;Phones;Jabra SPEAK 410 Multidevice Speakerphone;823.96;5;0.2;51.4975;30.3321838;-81.6556509;031;12
3816;CA-2013-152471;09.07.2013;09.07.2013;Same Day;ZD-21925;Zuschuss Donatelli;Consumer;United States;Jacksonville;Florida;32216;South;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;15.984;2;0.2;4.995;30.3321838;-81.6556509;031;12
3817;CA-2012-102582;15.09.2012;19.09.2012;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Mobile;Alabama;36608;South;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;801.96;2;0;200.49;30.6943566;-88.043054;097;01
3818;CA-2012-102582;15.09.2012;19.09.2012;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Mobile;Alabama;36608;South;TEC-PH-10003187;Technology;Phones;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;59.97;3;0;0;30.6943566;-88.043054;097;01
3819;CA-2012-102582;15.09.2012;19.09.2012;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Mobile;Alabama;36608;South;FUR-CH-10004853;Furniture;Chairs;"Global Manager's Adjustable Task Chair, Storm";1056.86;7;0;306.4894;30.6943566;-88.043054;097;01
3820;CA-2014-141873;10.10.2014;15.10.2014;Standard Class;HG-14845;Harry Greene;Consumer;United States;New York City;New York;10024;East;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;12.816;3;0.2;4.3254;40.85880085;-73.8632141503;061;36
3821;CA-2014-141873;10.10.2014;15.10.2014;Standard Class;HG-14845;Harry Greene;Consumer;United States;New York City;New York;10024;East;FUR-BO-10003034;Furniture;Bookcases;"O'Sullivan Elevations Bookcase, Cherry Finish";314.352;3;0.2;-15.7176;40.85880085;-73.8632141503;061;36
3822;CA-2014-141873;10.10.2014;15.10.2014;Standard Class;HG-14845;Harry Greene;Consumer;United States;New York City;New York;10024;East;OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;18.98;2;0;8.9206;40.85880085;-73.8632141503;061;36
3823;CA-2014-141873;10.10.2014;15.10.2014;Standard Class;HG-14845;Harry Greene;Consumer;United States;New York City;New York;10024;East;OFF-BI-10003655;Office Supplies;Binders;Durable Pressboard Binders;18.24;6;0.2;6.156;40.85880085;-73.8632141503;061;36
3824;CA-2012-140984;14.09.2012;18.09.2012;Standard Class;CC-12685;Craig Carroll;Consumer;United States;New York City;New York;10011;East;OFF-ST-10000585;Office Supplies;Storage;Economy Rollaway Files;991.2;6;0;257.712;40.85880085;-73.8632141503;061;36
